date,location,customer_name,basket,pay_amount,payment_method,ccn
29/09/2020 15:56,Isle of Wight,Arthur Lusher,"Large Americano - £2.25,  Red Label tea - £1.20,  Speciality Tea - Green - £1.30,  Flavoured iced latte - Vanilla - £2.75",7.50,CARD,346245598711335
29/09/2020 15:58,Isle of Wight,Brendan Taylor," Iced latte - £2.35,  Flavoured iced latte - Hazelnut - £2.75, Regular Luxury hot chocolate - £2.40,  Babyccino - £0.00",7.50,CARD,6011485634381674
29/09/2020 16:00,Isle of Wight,Jennifer Huntzinger,"Large Flavoured latte - Gingerbread - £2.85,  Smoothies - Carrot Kick - £2.00,  Mocha - £2.30, Large Americano - £2.25",9.40,CARD,5492563954656287
29/09/2020 16:01,Isle of Wight,Garland Carrera," Flavoured iced latte - Vanilla - £2.75,  Speciality Tea - Darjeeling - £1.30",4.05,CASH,
29/09/2020 16:03,Isle of Wight,Barbara Bennett," Frappes - Coffee - £2.75,  Mocha - £2.30,  Speciality Tea - Fruit - £1.30,  Frappes - Strawberries & Cream - £2.75",9.10,CASH,
29/09/2020 16:04,Isle of Wight,John Goodell,"Large Luxury hot chocolate - £2.70,  Flavoured iced latte - Hazelnut - £2.75",5.45,CARD,4666228926659
29/09/2020 16:06,Isle of Wight,Shaun Gallagher," Speciality Tea - Peppermint - £1.30, Regular Flavoured latte - Gingerbread - £2.55,  Speciality Tea - Earl Grey - £1.30,  Speciality Tea - Camomile - £1.30, Large Flavoured hot chocolate - Caramel - £2.90",9.35,CARD,6011356995866647
29/09/2020 16:07,Isle of Wight,Jennifer Bryson,"Large Americano - £2.25,  Glass of milk - £0.70,  Speciality Tea - Darjeeling - £1.30,  Smoothies - Carrot Kick - £2.00,  Speciality Tea - Green - £1.30",7.55,CARD,341512723958288
29/09/2020 16:09,Isle of Wight,Ashli Day,"Regular Filter coffee - £1.50, Large Flavoured latte - Caramel - £2.85, Regular Americano - £1.95, Large Flavoured hot chocolate - Vanilla - £2.90, Regular Hot chocolate - £2.20",11.40,CASH,
29/09/2020 16:10,Isle of Wight,Jeff Powell," Flavoured iced latte - Caramel - £2.75,  Flat white - £2.15, Regular Flavoured latte - Hazelnut - £2.55",7.45,CARD,6011151613885669
29/09/2020 16:12,Isle of Wight,John Burke,"Large Chai latte - £2.60,  Frappes - Coffee - £2.75",5.35,CARD,6011873762931826
29/09/2020 16:13,Isle of Wight,Rachel Wehunt,"Large Latte - £2.45, Regular Cappuccino - £2.15, Large Filter coffee - £1.80,  Speciality Tea - Green - £1.30,  Speciality Tea - Peppermint - £1.30",9.00,CASH,
29/09/2020 16:15,Isle of Wight,Brandi Beller, Speciality Tea - Darjeeling - £1.30,1.30,CASH,
29/09/2020 16:16,Isle of Wight,Michael Gonzalez,"Regular Flavoured latte - Gingerbread - £2.55,  Frappes - Coffee - £2.75,  Smoothies - Berry Beautiful - £2.00, Large Chai latte - £2.60,  Smoothies - Carrot Kick - £2.00",11.90,CASH,
29/09/2020 16:18,Isle of Wight,Shandra Keith,"Large Hot chocolate - £2.90,  Speciality Tea - Darjeeling - £1.30",4.20,CASH,
29/09/2020 16:19,Isle of Wight,Olga Flory," Red Label tea - £1.20, Large Luxury hot chocolate - £2.70",3.90,CASH,
29/09/2020 16:21,Isle of Wight,Madge Richardson," Cortado - £2.05,  Speciality Tea - Peppermint - £1.30,  Hot Chocolate - £1.40,  Iced latte - £2.35,  Babyccino - £0.00",7.10,CARD,364668638294763
29/09/2020 16:22,Isle of Wight,Patsy Benton,"Large Flavoured latte - Gingerbread - £2.85,  Speciality Tea - Peppermint - £1.30, Regular Cappuccino - £2.15,  Glass of milk - £0.70",7.00,CARD,4783857684929
29/09/2020 16:24,Isle of Wight,Adrianne Long," Frappes - Coffee - £2.75, Regular Filter coffee - £1.50, Large Flavoured hot chocolate - Vanilla - £2.90, Regular Flavoured latte - Hazelnut - £2.55",9.70,CARD,5172472987212653
29/09/2020 16:25,Isle of Wight,Norma Ament," Glass of milk - £0.70,  Cortado - £2.05, Large Flavoured hot chocolate - Hazelnut - £2.90",5.65,CARD,4537167713357193
29/09/2020 16:27,Isle of Wight,Louie Gilman," Smoothies - Berry Beautiful - £2.00,  Speciality Tea - Earl Grey - £1.30,  Flat white - £2.15",5.45,CARD,4288833251553
29/09/2020 16:28,Isle of Wight,Eileen Armstrong,Regular Americano - £1.95,1.95,CASH,
29/09/2020 16:30,Isle of Wight,Bradley Stripling," Hot Chocolate - £1.40, Regular Chai latte - £2.30, Regular Flavoured latte - Vanilla - £2.55",6.25,CARD,4469817962551
29/09/2020 16:31,Isle of Wight,John Russell," Mocha - £2.30, Regular Luxury hot chocolate - £2.40",4.70,CASH,
29/09/2020 16:33,Isle of Wight,Milton Messer," Speciality Tea - Fruit - £1.30, Large Americano - £2.25",3.55,CASH,
29/09/2020 16:34,Isle of Wight,George Moberg,Large Flavoured hot chocolate - Vanilla - £2.90,2.90,CARD,6011425219253666
29/09/2020 16:36,Isle of Wight,John Spencer,"Regular Chai latte - £2.30,  Mocha - £2.30",4.60,CARD,48721326414310
29/09/2020 16:37,Isle of Wight,George Kramer,"Large Flavoured hot chocolate - Caramel - £2.90,  Flat white - £2.15",5.05,CASH,
29/09/2020 16:39,Isle of Wight,Ruth Timmons,"Regular Flavoured hot chocolate - Vanilla - £2.60,  Speciality Tea - Green - £1.30,  Babyccino - £0.00,  Iced latte - £2.35",6.25,CARD,5214391482611823
29/09/2020 16:40,Isle of Wight,Gail George,"Large Flavoured latte - Hazelnut - £2.85, Regular Cappuccino - £2.15,  Iced americano - £2.15, Large Americano - £2.25",9.40,CARD,4982684879245
29/09/2020 16:42,Isle of Wight,Michael Black," Flavoured iced latte - Caramel - £2.75, Regular Flavoured latte - Gingerbread - £2.55",5.30,CASH,
29/09/2020 16:43,Isle of Wight,Irene Woodward,"Regular Americano - £1.95,  Speciality Tea - Camomile - £1.30,  Frappes - Coffee - £2.75,  Smoothies - Carrot Kick - £2.00,  Speciality Tea - Peppermint - £1.30",9.30,CARD,358269431592541
29/09/2020 16:45,Isle of Wight,Rhonda Zuniga,Regular Flavoured latte - Gingerbread - £2.55,2.55,CASH,
29/09/2020 16:46,Isle of Wight,Janet Cordes, Speciality Tea - Camomile - £1.30,1.30,CASH,
29/09/2020 16:48,Isle of Wight,Larry Scott,"Large Flavoured hot chocolate - Hazelnut - £2.90,  Flavoured iced latte - Vanilla - £2.75, Regular Americano - £1.95",7.60,CASH,
29/09/2020 16:49,Isle of Wight,Richard Mckeown,"Regular Flavoured latte - Hazelnut - £2.55,  Speciality Tea - Darjeeling - £1.30,  Glass of milk - £0.70,  Smoothies - Carrot Kick - £2.00, Regular Flavoured latte - Vanilla - £2.55",9.10,CARD,54762852581293210
29/09/2020 16:51,Isle of Wight,Richard Cameron," Speciality Tea - Earl Grey - £1.30,  Iced latte - £2.35,  Speciality Tea - Darjeeling - £1.30,  Hot Chocolate - £1.40",6.35,CARD,348818197195957
29/09/2020 16:52,Isle of Wight,Ruby Nutting," Glass of milk - £0.70,  Speciality Tea - English breakfast - £1.30,  Frappes - Coffee - £2.75",4.75,CASH,
29/09/2020 16:54,Isle of Wight,Cindy Taylor," Babyccino - £0.00, Large Flavoured latte - Hazelnut - £2.85,  Hot Chocolate - £1.40, Large Filter coffee - £1.80,  Smoothies - Berry Beautiful - £2.00",8.05,CASH,
29/09/2020 16:55,Isle of Wight,Amanda Parker," Smoothies - Berry Beautiful - £2.00,  Iced latte - £2.35",4.35,CASH,
29/09/2020 16:57,Isle of Wight,Veronica Seneker,"Large Cappuccino - £2.45,  Flavoured iced latte - Vanilla - £2.75,  Mocha - £2.30",7.50,CARD,6011129373373928
29/09/2020 16:58,Isle of Wight,Maria Setzer,Large Flavoured latte - Hazelnut - £2.85,2.85,CARD,6011561978959471
29/09/2020 17:00,Isle of Wight,Danny Wallace, Speciality Tea - English breakfast - £1.30,1.30,CASH,
29/09/2020 17:01,Isle of Wight,Flora Fox,"Large Filter coffee - £1.80, Regular Chai latte - £2.30, Large Chai latte - £2.60",6.70,CASH,
29/09/2020 17:03,Isle of Wight,Tamara Griffin," Iced americano - £2.15,  Smoothies - Berry Beautiful - £2.00,  Flat white - £2.15,  Speciality Tea - Green - £1.30",7.60,CARD,4934256619312193
29/09/2020 17:04,Isle of Wight,Amber Loper," Smoothies - Berry Beautiful - £2.00,  Frappes - Coffee - £2.75, Regular Latte - £2.15",6.90,CASH,
29/09/2020 17:06,Isle of Wight,Kenneth Stuber,"Regular Flavoured latte - Vanilla - £2.55, Large Flavoured hot chocolate - Vanilla - £2.90,  Flavoured iced latte - Hazelnut - £2.75,  Speciality Tea - Peppermint - £1.30",9.50,CASH,
29/09/2020 17:07,Isle of Wight,Lucy Bonawitz, Glass of milk - £0.70,0.70,CASH,
29/09/2020 17:09,Isle of Wight,Kevin Donaldson," Speciality Tea - Darjeeling - £1.30, Large Flavoured latte - Gingerbread - £2.85",4.15,CASH,
29/09/2020 17:10,Isle of Wight,Rose Shipp," Speciality Tea - Darjeeling - £1.30,  Babyccino - £0.00, Large Flavoured hot chocolate - Caramel - £2.90,  Speciality Tea - English breakfast - £1.30,  Flat white - £2.15",7.65,CARD,55381797851867610
29/09/2020 17:12,Isle of Wight,Robert Ojeda," Red Label tea - £1.20,  Frappes - Chocolate Cookie - £2.75,  Frappes - Coffee - £2.75",6.70,CARD,342641122157793
29/09/2020 17:13,Isle of Wight,Viki Marshall,Large Chai latte - £2.60,2.60,CASH,
29/09/2020 17:15,Isle of Wight,Bud Griffin," Mocha - £2.30,  Speciality Tea - Earl Grey - £1.30,  Flat white - £2.15",5.75,CASH,
29/09/2020 17:16,Isle of Wight,Michelle Thomas," Speciality Tea - Camomile - £1.30, Large Americano - £2.25,  Smoothies - Glowing Greens - £2.00,  Frappes - Strawberries & Cream - £2.75",8.30,CASH,
29/09/2020 17:18,Isle of Wight,Cory Campbell,"Large Espresso - £1.80,  Speciality Tea - Darjeeling - £1.30",3.10,CARD,374152934693158
29/09/2020 17:19,Isle of Wight,William Foret, Speciality Tea - Darjeeling - £1.30,1.30,CASH,
29/09/2020 17:21,Isle of Wight,Ann Willie," Babyccino - £0.00,  Speciality Tea - Peppermint - £1.30",1.30,CASH,
29/09/2020 17:22,Isle of Wight,Beatrice Brown,"Large Latte - £2.45, Regular Hot chocolate - £2.20,  Frappes - Coffee - £2.75,  Speciality Tea - Green - £1.30,  Hot Chocolate - £1.40",10.10,CARD,5468715182997723
29/09/2020 17:24,Isle of Wight,Paula Pratt, Flat white - £2.15,2.15,CARD,6011532263531465
29/09/2020 17:25,Isle of Wight,Stephen Neagle," Frappes - Chocolate Cookie - £2.75, Regular Filter coffee - £1.50",4.25,CASH,
29/09/2020 17:27,Isle of Wight,William Lewis,"Regular Flavoured hot chocolate - Vanilla - £2.60, Large Flavoured latte - Vanilla - £2.85,  Smoothies - Glowing Greens - £2.00,  Smoothies - Carrot Kick - £2.00,  Speciality Tea - English breakfast - £1.30",10.75,CARD,41233441211224410
29/09/2020 17:28,Isle of Wight,Thomas Hulett,"Regular Flavoured latte - Hazelnut - £2.55,  Frappes - Strawberries & Cream - £2.75,  Iced latte - £2.35,  Speciality Tea - Earl Grey - £1.30",8.95,CARD,3538611836816410
29/09/2020 17:30,Isle of Wight,Luis Stapleton," Speciality Tea - English breakfast - £1.30,  Speciality Tea - Earl Grey - £1.30,  Glass of milk - £0.70",3.30,CARD,3617833486686610
29/09/2020 17:31,Isle of Wight,Deloris Austin,"Regular Latte - £2.15,  Speciality Tea - Peppermint - £1.30",3.45,CASH,
29/09/2020 17:33,Isle of Wight,Mathew Lair,Large Flavoured hot chocolate - Caramel - £2.90,2.90,CARD,5134983382119373
29/09/2020 17:34,Isle of Wight,Sally Hiers, Iced americano - £2.15,2.15,CASH,
29/09/2020 17:36,Isle of Wight,Megan Newman,"Regular Flavoured hot chocolate - Hazelnut - £2.60, Regular Flavoured latte - Vanilla - £2.55, Large Latte - £2.45, Regular Hot chocolate - £2.20,  Speciality Tea - Fruit - £1.30",11.10,CASH,
29/09/2020 17:37,Isle of Wight,Rose Richardson," Flavoured iced latte - Vanilla - £2.75, Large Flavoured latte - Hazelnut - £2.85,  Flavoured iced latte - Caramel - £2.75,  Smoothies - Glowing Greens - £2.00,  Iced americano - £2.15",12.50,CASH,
29/09/2020 17:39,Isle of Wight,Steven West," Frappes - Strawberries & Cream - £2.75, Regular Americano - £1.95,  Red Label tea - £1.20",5.90,CARD,368167985322513
29/09/2020 17:40,Isle of Wight,Richard Spears,"Large Flavoured latte - Caramel - £2.85,  Flavoured iced latte - Vanilla - £2.75,  Hot Chocolate - £1.40,  Smoothies - Berry Beautiful - £2.00,  Smoothies - Carrot Kick - £2.00",11.00,CARD,5426134626154282
29/09/2020 17:42,Isle of Wight,Lisa Daigle," Cortado - £2.05,  Flavoured iced latte - Hazelnut - £2.75,  Red Label tea - £1.20",6.00,CARD,6011294864134849
29/09/2020 17:43,Isle of Wight,Susan Peterson," Speciality Tea - Darjeeling - £1.30, Regular Filter coffee - £1.50, Large Cappuccino - £2.45, Large Flavoured latte - Gingerbread - £2.85, Large Chai latte - £2.60",10.70,CASH,
29/09/2020 17:45,Isle of Wight,Kelli Michaels," Speciality Tea - Camomile - £1.30, Large Luxury hot chocolate - £2.70,  Speciality Tea - Peppermint - £1.30,  Frappes - Coffee - £2.75",8.05,CARD,4361612166746
29/09/2020 17:46,Isle of Wight,Andrew Thomas,"Regular Hot chocolate - £2.20,  Speciality Tea - Earl Grey - £1.30,  Speciality Tea - English breakfast - £1.30",4.80,CARD,4333653245218
29/09/2020 17:48,Isle of Wight,Frederick Pariente," Iced americano - £2.15, Regular Chai latte - £2.30, Large Chai latte - £2.60",7.05,CARD,5328782827239259
29/09/2020 17:49,Isle of Wight,James Rice, Iced americano - £2.15,2.15,CARD,5323782778745267
29/09/2020 17:51,Isle of Wight,Eleanor Murray,"Regular Luxury hot chocolate - £2.40,  Speciality Tea - Darjeeling - £1.30",3.70,CARD,6011498913285441
29/09/2020 17:52,Isle of Wight,Randy Cole," Frappes - Strawberries & Cream - £2.75,  Smoothies - Carrot Kick - £2.00,  Mocha - £2.30,  Red Label tea - £1.20, Regular Hot chocolate - £2.20",10.45,CARD,4583946762167287
29/09/2020 17:54,Isle of Wight,Gregory Hall," Speciality Tea - Camomile - £1.30,  Frappes - Chocolate Cookie - £2.75,  Speciality Tea - English breakfast - £1.30",5.35,CASH,
29/09/2020 17:55,Isle of Wight,Joe Christian,"Large Chai latte - £2.60, Large Espresso - £1.80,  Speciality Tea - Earl Grey - £1.30",5.70,CASH,
29/09/2020 17:57,Isle of Wight,Vilma Dyer,Regular Flavoured hot chocolate - Vanilla - £2.60,2.60,CARD,4631367634616363
29/09/2020 17:58,Isle of Wight,Jose Raman," Red Label tea - £1.20, Regular Espresso - £1.50,  Iced americano - £2.15",4.85,CARD,353784694925233
